"entrezgene","sample_1","sample_2","sample_3","sample_4"
109218,0,0,0,1
109222,2,4,3,1
109225,2,10,1,8
109229,80,157,58,163
109232,48,156,54,120
109241,238,279,128,372
109242,117,147,91,180
109245,518,930,405,668
109246,194,197,92,95
109254,1173,424,103,227
109263,154,300,171,400
109264,51,29,11,17
109267,10,12,2,5
109270,15182,14097,156,2681
109272,5,27,11,7
109275,12,32,14,11
109284,1635,1648,366,1742
109294,4906,10391,603,1106
109305,27,4,4,11
109314,0,0,0,0
109323,11,37,17,63
109331,104,417,173,414
109332,19,17,10,3
109333,159,321,152,348
109342,0,0,0,0
109346,13,12,10,25
109349,19,1,0,13
109359,57,159,58,150
109552,379,280,121,317
109575,0,1,0,0
109593,13,13,12,50
109594,7,5,2,0
109620,52,76,58,110
109624,951,1746,600,2359
109637,1,3,1,2
109648,5,0,1,5
109652,15,44,17,50
109658,198,292,161,197
109660,8,9,1,2
109663,0,0,0,0
109672,125,169,80,173
109674,62,61,42,53
109676,469,602,128,424
109685,247,328,104,99
109689,119,161,41,89
109697,4,2,0,3
109700,157,145,83,159
109711,215,225,138,154
109731,39,56,8,37
109754,270,469,126,376
109778,12,49,21,20
109785,149,178,103,198
109791,0,0,13,0
109801,69,263,88,287
109815,59,133,45,126
109820,5,0,0,0
109821,0,0,0,6
109857,6,3,1,0
109880,331,488,283,414
109889,12,24,10,30
109900,15,35,17,9
109901,4,10,7,8
109904,6,3,0,4
109905,242,361,122,410
109910,240,209,125,158
109929,70,73,43,77
109934,147,207,145,310
109959,27,3,0,0
109978,0,0,0,0
109979,2,0,3,1
110006,109,98,46,86
110012,17,21,2,38
110033,22,76,37,113
110052,298,730,350,2835
110058,14,4,0,2
110074,61,151,50,143
110075,418,248,37,247
110078,160,318,126,241
110082,18,15,1,6
110084,138,135,46,251
110094,128,169,110,295
110095,19,83,25,90
110109,56,96,50,41
110115,9,0,0,0
110119,59,107,46,66
110135,0,0,0,2
110147,145,192,107,261
110157,208,333,188,255
110168,2,16,5,4
110172,50,122,66,102
110173,10,6,4,12
110175,6,11,1,30
110187,9,1,0,1
110196,29,53,28,150
110197,133,292,12,33
110198,35,50,12,31
110208,103,192,61,100
110213,209,406,224,208
110253,140,295,92,362
110257,3146,5813,1045,2292
110265,9,10,11,3
110279,155,157,60,139
110304,11,0,0,0
110308,29,105,29,28
110310,8,6,14,15
110312,35,21,19,94
110323,61,214,68,112
110326,20,13,7,15
110332,74,57,19,46
110350,158,507,262,606
110351,21,13,11,12
110355,44,61,50,22
110379,141,227,104,151
110380,82,74,40,142
110382,8,1,0,2
110385,155,277,107,147
110391,106,153,30,148
110417,82,86,46,115
110446,205,555,215,623
110454,18,12,1,16
110460,383,477,284,998
110511,7,0,0,0
110521,143,248,156,177
110524,137,178,87,318
110532,354,454,145,339
110542,0,3,1,8
110557,5,5,5,2
110593,202,360,169,319
110595,1,1,0,13
110596,29,38,24,106
110606,165,153,76,164
110611,861,1555,902,1592
110616,42,114,63,49
110637,11,24,3,15
110639,191,222,34,148
110648,69,28,5,23
110651,65,165,64,216
110695,58,127,74,61
110696,0,0,0,1
110749,36,57,29,58
110750,220,445,246,461
110751,16,53,26,75
110784,23,19,17,2
110789,31,16,4,15
110794,2,0,0,0
110796,88,46,44,77
110805,0,0,0,0
110809,267,1093,576,938
110816,12,76,34,15
110821,47,94,55,86
110826,39,241,92,84
110829,389,458,255,408
110834,19,6,1,2
110835,9,3,5,14
110842,93,232,95,200
110854,58,195,59,130
110855,14,0,0,1
110862,9,4,2,8
110876,47,62,19,44
110877,23,1,3,7
110880,31,1,0,7
110886,4,0,0,0
110891,12,16,2,8
110893,109,85,13,64
110895,10,2,0,15
110902,14,0,0,0
110911,430,479,132,481
110920,135,191,118,99
110935,4,0,0,2
110948,32,46,22,55
110954,610,4020,1600,1888
110957,6,0,0,0
110958,4,0,0,5
110959,10,82,10,72
110960,51,156,73,109
110962,50,138,54,120
111173,6492,2874,411,2735
111174,0,2,0,0
111175,34,75,21,45
112403,42,47,22,24
112405,141,245,104,323
112406,70,115,47,44
112407,22,16,7,23
112408,1,0,0,0
112415,439,806,289,211
112417,1,1,0,0
112418,3,5,5,19
112419,25,12,10,11
112422,13,54,7,14
113845,11,5,0,2
113846,8,0,0,2
113847,11,2,0,1
113848,7,2,0,0
113849,10,0,0,0
113850,13,0,0,1
113851,0,0,0,1
113852,9,0,0,5
113853,13,5,0,1
113854,4,0,0,1
113855,4,0,0,0
113856,8,0,0,0
113857,22,0,0,6
113858,0,0,0,0
113859,3,0,0,1
113860,1,2,0,0
113862,0,0,0,0
113863,0,0,0,0
113864,0,2,0,0
113865,0,0,0,0
113868,67,169,60,220
114128,96,117,39,326
114141,1,0,0,0
114142,40,13,1,48
114143,36,73,31,72
114228,7,0,0,6
114229,4,3,1,6
114230,2,1,0,8
114249,51,98,42,227
114255,98,83,33,61
114301,24,24,18,4
114304,992,797,326,351
114332,71,74,30,35
114479,1,0,0,4
114565,71,140,67,83
114566,10,0,0,17
114570,1,1,3,4
114584,62,155,54,115
114585,0,0,0,2
114601,142,214,72,180
114602,1,15,5,1
114604,66,107,52,110
114606,11,15,12,26
114615,33,79,42,82
114640,1,0,1,0
114641,738,2968,1184,5868
114642,37,22,14,46
114643,7,2,0,1
114644,3,5,0,1
114652,1,1,0,0
114654,2,4,1,0
114661,0,0,0,1
114662,7,0,0,0
114663,17,45,10,10
114664,14,32,15,49
114666,0,0,0,0
114671,12,6,2,2
114674,34,43,19,94
114679,23,47,31,17
114712,1,0,0,8
114713,74,174,119,281
114714,13,61,21,50
114715,149,172,109,197
114716,83,93,54,115
114741,211,692,398,1192
114774,27,66,16,16
114863,106,125,74,198
114868,98,17,0,9
114871,143,46,6,39
114872,108,61,25,83
114873,18,5,0,8
114874,49,112,65,107
114875,0,3,0,2
114886,38,69,26,48
114889,1,0,0,5
114893,90,229,102,228
114896,34,90,45,80
116701,61,97,40,51
116731,0,7,1,0
116732,10,3,0,15
116733,90,124,86,103
116746,4,0,0,7
116748,5,44,4,8
116810,2,4,2,0
116837,4,20,7,44
116838,9,0,1,2
116847,40,58,25,6
116848,151,256,144,247
116849,0,0,0,0
116852,2,0,0,0
116870,150,207,125,110
116871,307,258,48,187
116872,1,0,0,1
116873,80,102,55,61
116891,34,124,57,61
116903,3,1,1,0
116904,13,2,3,3
116913,5,0,0,0
116914,23,61,17,70
116939,45,61,17,52
116940,123,431,231,522
116972,59,127,56,64
117004,0,0,0,0
117005,0,0,0,0
117066,12,0,0,0
117109,38,65,31,36
117146,122,206,153,203
117147,2,2,0,2
117148,9,15,4,22
117149,439,670,266,434
117150,91,80,44,59
117158,1,0,0,1
117160,51,43,27,44
117167,20,20,5,0
117171,38,59,33,57
117172,0,0,0,0
117197,34,27,8,32
117198,198,708,342,397
117229,4,12,4,1
117586,0,2,0,0
117589,87,143,63,204
117590,3,3,0,5
117591,16,8,1,7
117592,30,34,14,32
117599,164,381,190,247
117600,67,65,36,101
117606,251,325,181,274
118445,0,5,3,7
118446,1273,4083,1091,365
118449,217,96,103,144
118451,92,132,63,110
118452,27,10,5,2
118453,6,2,1,2
118454,0,0,1,0
121021,92,161,52,170
121022,57,80,24,34
140474,189,14,11,49
140475,0,0,0,8
140476,20,10,1,10
140477,13,0,0,10
140481,182,313,158,399
140482,62,62,35,51
140483,1,6,0,0
140484,127,195,96,141
140486,106,219,109,178
140488,194,476,213,563
140489,0,0,0,0
140491,6,5,1,1
140492,13,32,18,4
140493,22,21,12,35
140494,13,2,0,7
140497,16,6,0,25
140498,9,4,0,9
140499,134,226,119,226
140500,28,43,26,11
140546,80,277,138,141
140557,3,2,0,7
140559,22,27,14,29
140570,317,470,258,457
140571,5,2,4,17
140577,56,67,46,72
140579,377,798,315,135
140580,88,78,52,93
140629,23,26,11,26
140630,157,203,134,279
140703,243,347,103,178
140709,249,475,276,473
140721,76,82,39,34
140723,4,0,0,12
140740,362,666,303,719
140741,0,0,0,0
140742,85,202,80,140
140743,4,0,2,2
140765,3,2,0,3
140780,123,139,57,123
140781,25,5,2,21
140792,1247,1216,530,994
140795,23,8,7,6
140806,1,1,0,0
140810,273,423,230,414
140858,51,169,60,85
140859,14,45,14,24
140887,74,66,41,86
140904,0,4,1,3
140917,68,71,33,73
140918,0,0,0,1
140919,4,0,0,2
142681,2,0,0,0
142682,274,244,125,266
142687,12,11,4,4
142688,2999,894,286,2003
142980,36,15,5,13
170439,780,665,282,495
170441,99,79,27,76
170442,6,11,9,8
170458,3,0,0,2
170459,20,37,15,44
170460,48,64,25,49
170461,9,12,2,8
170472,40,32,24,90
170483,23,38,20,20
170484,0,1,1,0
170571,22,12,13,5
170574,1,30,23,26
170625,290,329,202,390
170638,0,2,0,3
170639,2,9,0,0
170643,310,346,209,384
170644,218,315,137,290
170648,0,0,0,0
170651,1,0,0,0
170654,2,0,0,0
170656,0,0,0,1
170657,0,0,0,0
170676,1580,1613,852,3609
170677,6,3,1,4
170706,4,6,2,2
170707,145,292,162,335
170711,3,0,0,0
170716,12,16,3,11
170718,71,247,110,234
170719,63,173,68,161
170720,3,3,2,4
170721,18,4,6,16
170722,5,6,4,6
170725,9,1,6,9
170728,26,23,14,39
170729,0,0,0,2
170731,139,134,54,344
170732,0,0,0,1
170733,3,0,0,0
170734,16,3,3,4
170735,3,0,0,6
170736,32,40,13,21
170737,165,199,95,161
170738,1,0,0,1
170740,158,342,134,286
170741,1,6,0,0
170742,9,35,10,30
170743,17,16,2,13
170744,15,1,0,0
170745,44,41,37,39
170748,58,96,20,74
170749,140,247,114,200
170750,62,136,81,88
170752,7,2,0,3
170753,783,746,359,589
170755,67,101,48,88
170756,776,1949,734,462
170757,24,20,15,43
170758,11,8,1,14
170759,74,134,80,91
170760,118,321,138,298
170761,5,3,0,1
170762,219,607,329,469
170763,64,111,33,177
170765,175,235,89,140
170767,26,55,27,46
170768,1191,538,145,108
170770,20,3,1,6
170771,29,5,5,2
170772,188,161,101,209
170776,488,368,168,345
170779,0,0,0,0
170780,0,0,0,0
170786,2,1,3,1
170787,1,16,14,23
170788,6,6,0,1
170789,11,28,15,20
170790,0,1,0,0
170791,483,1351,738,1377
170799,69,111,45,52
170813,3,1,0,0
170822,166,246,166,326
170823,60,72,40,77
170826,14,4,6,13
170828,0,0,0,0
170829,115,156,71,158
170833,6,23,18,27
170834,0,0,0,1
170835,6,1,3,14
170930,277,716,337,601
170935,4,2,3,46
170936,82,245,98,277
170938,335,627,242,341
170939,0,0,0,0
170947,146,65,13,19
170952,2,1,0,1
171095,1,1,2,8
171166,5,0,1,2
171167,28,73,22,71
171168,377,571,240,409
171170,345,469,136,385
171171,0,0,0,0
171180,737,1282,454,547
171183,1,0,0,3
171184,0,0,0,4
171185,4,0,0,2
171186,2,0,0,0
171187,2,2,0,0
171188,3,0,0,2
171189,0,0,0,1
171190,0,0,0,0
171191,3,0,0,0
171192,1,0,0,0
171193,0,0,0,0
171194,0,0,0,1
171195,0,0,0,0
171196,1,0,0,0
171197,1,0,0,0
171198,1,0,0,0
171199,0,0,0,0
171200,5,0,0,0
171201,0,0,0,0
171202,3,0,0,0
171203,0,0,0,0
171205,0,0,0,0
171206,0,0,0,0
171207,9,44,11,6
171209,4,5,6,2
171210,136,169,31,70
171211,5,32,4,24
171212,48,75,67,127
171224,2,2,0,0
171225,0,0,0,0
171226,1,0,0,0
171227,1,0,0,1
171228,2,0,0,0
171229,2,0,0,0
171230,11,0,0,1
171231,0,0,0,0
171232,0,0,0,0
171233,8,1,1,0
171234,0,0,0,0
171235,1,0,0,0
171236,0,0,0,0
171237,6,0,0,1
171238,1,0,0,1
171239,0,2,0,0
171240,4,0,0,0
171241,0,0,0,0
171242,3,0,0,0
171243,0,0,0,0
171244,0,0,0,0
171245,1,0,0,0
171246,0,0,0,0
171247,0,0,0,0
171248,0,0,0,0
171249,0,0,0,0
171250,0,2,0,1
171251,0,0,0,1
171252,0,0,0,1
171253,0,0,0,0
171254,0,0,0,0
171255,0,0,0,0
171256,0,0,0,0
171257,11,0,0,0
171258,1,0,0,0
171259,0,0,0,0
171260,0,0,0,0
171261,0,0,0,0
171262,0,0,0,0
171263,4,0,0,0
171264,0,1,0,0
171265,0,0,0,0
171267,3,1,0,0
171268,1,0,0,0
171269,0,0,0,0
171270,0,0,0,0
171271,0,0,0,0
171272,0,0,0,0
171273,0,0,0,0
171274,0,0,0,0
171275,0,0,0,0
171277,0,0,0,0
171278,0,0,0,0
171279,0,0,0,1
171281,0,0,0,0
171282,8,2,0,1
171283,6,0,0,25
171284,5,1,0,1
171285,2418,9220,66,103
171286,566,1013,538,701
171382,7,0,0,6
171388,0,8,5,20
171405,1,0,1,0
171429,8,10,13,28
171463,424,387,161,448
171469,12,0,0,0
171486,174,278,102,224
171504,21,9,2,29
171506,0,0,0,0
171508,1,13,3,2
171530,4,6,2,2
171531,91,41,23,69
171543,55,102,35,102
171567,82,192,69,163
171580,61,84,41,130
191578,27,46,50,64
192113,6,3,2,2
192119,473,765,378,684
192120,5,16,7,14
192136,18,15,3,5
192140,308,394,130,60
192156,20,34,15,41
192157,107,109,50,185
192159,1295,1543,863,1503
192160,163,246,116,281
192161,1,9,2,0
192163,0,9,2,0
192164,1,11,2,3
192166,22,20,14,22
192167,24,74,17,17
192169,28,114,58,169
192170,116,323,98,225
192173,121,202,57,47
192174,44,148,59,59
192176,1394,2049,866,1673
192185,103,132,76,139
192187,241,278,69,177
192188,7,16,0,25
192190,16,0,0,11
192191,28,74,28,29
192192,7,24,21,25
192193,156,208,125,158
192194,9,0,1,6
192195,873,1181,617,1544
192196,1053,2375,920,2258
192197,36,92,39,89
192198,99,82,31,64
192199,375,399,192,667
192200,1,2,1,0
192201,0,2,0,0
192212,16,4,0,10
192216,128,170,57,261
192231,68,86,71,100
192232,33,47,23,84
192236,12,18,5,22
192285,319,386,177,781
192287,278,680,282,359
192292,189,330,190,256
192650,0,0,0,0
192651,56,49,44,203
192652,25,60,23,41
192653,0,0,0,1
192654,5,23,12,38
192656,49,46,26,105
192657,280,191,46,80
192658,2,0,0,0
192662,434,804,336,378
192663,28,33,26,37
192678,75,32,28,51
192734,1794,1141,275,798
192775,1,0,3,0
192786,162,370,165,379
192852,0,0,0,0
192897,28,24,11,19
192950,18,11,15,10
192970,16,5,8,11
192976,60,56,33,47
192986,143,282,136,151
193003,1909,598,195,1412
193034,7,0,0,2
193043,10,21,8,42
193053,2,2,0,0
193116,47,146,85,189
193286,3,0,0,0
193322,22,6,0,6
193385,1343,4330,1252,532
193452,23,67,38,192
193670,146,191,76,229
193736,4,11,3,19
193740,6,8,6,9
193742,79,70,41,180
193796,62,84,30,45
193813,53,107,82,78
193838,53,71,39,41
194126,74,72,45,118
194219,1,4,1,4
194225,1,0,0,1
194227,8,4,0,0
194231,13,2,1,4
194237,14,2,1,13
194268,45,63,30,49
194309,11,17,10,8
194352,5,2,0,0
194357,6,1,0,2
194388,286,464,240,377
194401,36,80,49,63
194433,6,1,0,0
194588,6,3,0,0
194590,2239,7476,96,267
194597,0,1,0,0
194655,91,60,27,41
194735,4,0,0,4
194738,0,0,0,0
194744,1,3,1,6
194854,0,0,0,0
194856,7,0,0,3
194908,6,5,6,1
194952,70,73,33,128
194974,3,6,0,2
195018,193,285,161,352
195040,16,58,24,48
195046,146,56,27,66
195208,378,239,22,204
195236,18,0,3,22
195333,1,0,0,0
195359,4,5,1,0
195434,36,128,58,124
195522,116,101,25,75
195531,68,45,9,42
195555,18,1,0,7
195564,9,0,0,0
195646,6,0,0,0
195727,72,146,75,259
195733,7,0,0,7
207151,8,1,0,0
207165,674,997,587,2499
207175,5,6,3,8
207181,403,863,377,1293
207182,6,29,5,15
207209,7,0,0,0
207212,560,557,305,861
207213,46,12,0,1
207214,145,343,168,376
207215,0,0,0,2
207227,64,57,17,47
207259,13,24,5,13
207278,148,304,160,220
207304,328,586,386,713
207352,486,1032,535,449
207375,59,128,60,149
207393,0,1,0,1
207425,102,249,111,223
207474,82,159,78,257
207495,0,1,1,2
207521,87,56,24,57
207565,53,135,51,72
207592,137,84,49,147
207596,1554,2041,844,1812
207607,20,29,14,16
207615,113,264,124,270
207618,8,3,2,1
207667,5,0,0,1
207683,4332,15859,117,182
207686,23,18,10,32
207704,27,63,46,108
207728,13,7,16,22
207740,32,65,11,19
207742,19,13,7,1
207777,13,17,10,7
207781,156,163,69,83
207785,169,219,87,140
207798,11,30,13,19
207806,561,693,284,953
207818,3,7,1,0
207819,76,47,26,37
207839,20,14,31,5
207854,1,0,0,1
207911,6,0,0,13
207920,9,25,21,38
207921,6,34,13,16
207932,56,94,40,79
207952,46,66,23,28
207958,26,89,57,45
207965,2,27,9,18
208076,35,38,13,66
208080,0,0,0,1
208084,30,29,27,74
208092,32,53,15,52
208098,6,12,7,25
208104,401,524,113,380
208111,136,191,103,294
208117,23,34,23,32
208144,1402,4326,1230,492
208146,333,513,302,460
208151,39,4,2,16
208154,19,6,1,3
208158,9,6,5,25
208164,6,10,10,9
208166,2,0,13,0
208169,4,1,0,5
208171,7,16,2,20
208177,533,1087,532,1118
208188,3,0,0,6
208194,48,44,32,33
208198,70,98,40,120
208211,38,57,25,31
208213,66,50,28,50
208228,33,44,25,68
208258,0,0,0,0
208263,152,158,95,226
208266,80,150,78,75
208285,4,22,10,8
208292,5364,7895,778,3370
208366,1862,452,42,447
208372,0,1,0,1
208426,0,0,0,0
208431,142,168,74,241
208439,135,192,68,223
208440,153,194,84,179
208449,81,112,56,136
208501,20,45,20,15
208518,36,65,37,67
208583,13,10,4,9
208595,14,24,10,38
208606,136,405,213,658
208613,0,2,0,0
208618,166,263,142,339
208624,47,48,23,81
208628,102,149,115,213
208634,0,1,0,1
208638,15,32,22,44
208643,487,676,389,565
208647,701,1095,406,1331
208650,296,919,498,811
208659,27,22,21,27
208665,20,17,8,10
208666,20,0,0,4
208677,1,1,0,2
208691,57,77,24,47
208715,238,640,316,1114
208718,34,81,37,73
208727,91,99,58,49
208748,2813,2240,208,531
208760,0,0,0,3
208768,72,206,68,80
208777,122,191,118,157
208795,90,164,96,177
208820,17,18,18,18
208836,54,106,49,115
208846,124,208,121,258
208869,30,12,7,7
208884,193,230,113,228
208890,11,15,22,25
208898,50,27,17,5
208908,18,21,7,19
208922,19,25,8,22
208936,13,13,6,21
208943,2099,971,204,61
208967,11,7,5,14
208968,139,249,171,414
208982,10,17,7,6
208990,0,0,0,0
208994,26,48,27,83
209003,18,44,24,149
209005,8,2,0,3
209011,12,46,18,71
209012,32,25,24,44
209018,40,83,33,70
209027,138,173,60,126
209032,940,1070,392,884
209039,208,267,113,243
209047,0,0,0,0
209086,22,31,8,63
209091,8,1,0,0
209131,121,166,90,153
209176,42,22,1,22
209186,6,0,0,1
209195,10,12,5,13
209200,827,992,343,247
209212,97,81,36,105
209224,18,25,10,17
209225,66,137,50,155
209232,7,2,0,0
209239,25,32,40,16
209268,30,10,5,14
209294,8,0,0,0
209318,124,206,71,162
209334,12,52,25,74
209351,1,0,0,0
209354,58,77,53,86
209357,54,122,49,89
209361,81,150,37,238
209378,114,75,18,40
209387,10,5,2,11
209416,95,298,112,254
209446,77,97,35,115
209448,0,0,0,2
209456,149,346,146,446
209462,23,75,48,68
209478,45,75,50,48
209488,0,0,2,0
209497,122,143,92,124
209512,0,0,0,0
209513,6,3,0,0
209517,1,0,0,0
209540,50,70,41,74
209550,11,0,0,4
209558,17,11,8,34
209584,615,262,48,182
209586,150,321,183,239
209588,1,1,0,1
209590,1,0,0,1
209601,1,0,0,1
209630,436,418,284,684
209645,12,6,1,1
209683,377,284,161,563
209692,22,42,19,51
209707,52,105,45,139
209737,156,329,199,567
209743,8,0,3,3
209760,52,81,24,20
209773,100,78,49,83
209776,6,0,0,5
209815,15,47,25,56
209824,5,1,0,0
209837,6,3,0,19
209966,4,14,6,11
210004,94,91,48,123
210009,46,91,29,64
210027,17,1,1,2
210029,8,32,7,16
210035,47,58,35,85
210044,57,170,75,129
210045,9,0,0,1
210094,463,503,53,378
210104,12,31,16,22
210105,84,156,89,289
210106,85,118,40,68
210108,9,13,4,5
210126,2140,2204,876,1864
210135,60,113,50,94
210145,2,0,0,4
210146,462,530,125,408
210148,34,67,28,58
210155,2,0,0,0
210162,37,89,39,64
210172,27,32,15,24
210198,4,0,0,0
210274,22,3,9,40
210293,174,326,119,425
210297,68,58,26,45
210321,0,0,0,1
210356,61,60,14,42
210376,33,27,32,29
210417,96,196,62,124
210463,11,3,1,0
210503,12,56,16,69
210510,0,1,0,2
210529,66,153,72,240
210530,55,18,19,46
210535,7,0,0,0
210544,75,141,80,158
210554,0,1,0,0
210573,2921,2601,46,856
210582,27,15,14,55
210622,15,17,3,35
210673,3,0,0,4
210710,397,165,61,72
210711,150,266,138,243
210719,88,363,113,136
210741,0,0,0,3
210757,14,1,0,2
210762,16,12,3,6
210766,91,111,47,237
210789,34,85,28,39
210801,273,467,161,664
210808,11,46,16,60
210853,18,15,11,15
210876,7,1,0,6
210925,122,130,51,214
210933,60,107,48,173
210940,18,5,0,5
210962,2,0,0,0
210973,334,1061,414,339
210982,155,158,96,150
210992,32,80,33,74
210998,198,427,186,298
211006,9,28,17,21
211007,78,110,55,190
211064,9727,15387,280,1375
211134,0,0,0,2
211135,28,56,28,97
211147,4,6,1,0
211151,821,1347,399,935
211187,15,1,0,3
211208,3,0,0,0
211223,4,1,0,7
211228,1,0,2,0
211232,45,42,13,21
211253,9,26,20,51
211255,102,132,48,78
211286,55,134,48,77
211305,5,0,0,1
211323,31,37,14,27
211329,59,88,39,71
211347,229,456,223,379
211378,86,170,43,256
211383,0,3,0,0
211389,57,55,40,104
211401,90,190,77,129
211429,72,92,64,145
211446,155,339,163,558
211468,3,3,0,0
211472,3,5,0,3
211480,10,13,4,6
211482,12,4,7,2
211484,63,65,45,107
211488,94,154,75,117
211499,57,212,142,154
211535,4,12,7,6
211548,71,92,58,30
211550,10,4,1,15
211556,108,208,126,561
211577,10,16,10,0
211578,3,0,0,4
211586,104,172,119,254
211612,73,41,19,24
211623,12,0,3,0
211651,39,28,16,66
211652,14,31,14,74
211660,153,292,180,338
211666,1,2,6,14
211673,336,641,264,539
211712,94,134,74,346
211739,17,12,11,40
211770,41,46,33,66
211798,8,10,4,12
211896,17,4,9,21
211914,190,285,177,256
211922,247,412,226,359
211924,3,5,0,3
211936,73,66,18,50
211945,69,109,50,133
211948,58,47,20,38
211949,15,3,1,22
211961,233,238,162,495
211978,121,113,51,153
211986,80,128,58,214
212032,14,22,3,7
212070,4,1,6,0
212073,2,6,8,55
212085,2,1,1,0
212090,14,86,15,112
212108,0,0,0,0
212111,28,57,33,61
212114,4,25,18,7
212123,20,80,42,59
212127,88,145,65,208
212139,28,91,45,28
212153,11,26,13,39
212163,53,84,50,59
212167,46,26,13,39
212168,47,57,32,41
212190,10,5,2,21
212198,33,27,12,22
212276,134,159,61,189
212281,561,475,162,241
212285,20,23,20,6
212307,367,564,225,762
212326,134,82,45,177
212377,86,94,60,107
212390,19,14,11,27
212391,52,154,54,130
212392,1,0,0,0
212398,36,38,10,15
212427,26,17,28,39
212439,3,11,9,8
212442,26,47,18,8
212448,83,58,17,29
212483,50,110,65,92
212503,13,43,17,32
212508,17,53,26,29
212514,36,38,27,84
212516,2,8,0,2
212517,43,22,10,35
212518,17,36,8,6
212528,33,80,40,63
212531,17,10,11,24
212539,21,3,0,3
212541,3,6,0,19
212547,113,243,96,272
212555,21,24,5,30
212569,18,33,13,46
212627,33,71,53,55
212632,262,254,81,174
212647,29,26,7,23
212670,23,14,14,13
212679,22,24,5,22
212706,12,11,8,5
212712,931,1706,760,1982
212728,24,32,27,19
212733,2,1,0,1
212772,185,342,182,269
212862,60,134,51,88
212880,173,387,252,709
212892,2072,7239,81,105
212898,54,105,69,36
212919,13,22,16,13
212933,0,3,2,2
212937,11,13,8,12
212943,170,302,145,572
212952,0,0,0,0
212974,37,97,42,66
212980,8,16,1,33
212986,314,236,55,97
212989,1,0,1,3
212996,18,4,3,2
212998,0,3,2,0
212999,164,247,104,192
213002,1,0,0,0
213006,868,1763,653,331
213011,54,46,16,124
213012,25,43,29,48
213019,37,57,30,28
213027,35,93,33,91
213043,12,1,1,7
213053,141,243,87,113
213054,868,1107,492,854
213056,78,119,72,85
213068,3,11,1,2
213081,82,110,67,217
213084,25,39,13,27
213109,252,575,276,771
213119,33,27,12,30
213121,13,4,3,23
213171,7,0,2,0
213208,14,5,4,1
213211,75,100,56,84
213233,566,799,264,553
213234,2,1,0,3
213236,24,26,9,33
213262,3,6,0,7
213272,2,0,0,1
213311,15,20,5,21
213326,85,123,90,178
213350,23,55,18,24
213389,62,96,48,28
213391,107,119,57,55
213393,6,17,3,11
213402,188,117,28,69
213409,19,10,5,6
213417,1,1,1,9
213435,9,3,0,3
213436,157,97,168,84
213438,37,39,7,17
213439,645,284,73,323
213449,2,0,0,0
213450,2,0,0,5
213452,85,145,89,199
213464,83,194,114,156
213469,2,8,2,0
213484,18,16,5,20
213491,61,87,43,60
213498,136,239,124,224
213499,107,109,64,107
213522,7,1,3,1
213527,4,1,2,6
213539,40,70,18,38
213541,59,107,50,104
